Unnamed: 0	Sim	Year	Month	QM	ontNTS	ontNBS	erieOut	stlouisontOut	iceInd	lsdamR	saundershwR	ptclaireR	ogdensburgR	cardinalR	iroquoishwR	iroquoistwR	morrisburgR	saunderstwR	cornwallR	summerstownR	jetty1R	varennesR	sorelR	stpierreR	threeriversR	batiscanR	ontNBS_QM1	ontNBS_QM2	ontNBS_QM3	ontNBS_QM4	erieOut_QM1	erieOut_QM2	erieOut_QM3	erieOut_QM4	slonFlow_QM1	slonFlow_QM2	slonFlow_QM3	slonFlow_QM4	ontNTS_QM1	ontNTS_QM2	ontNTS_QM3	ontNTS_QM4	forNTS	indicator	confidence	ontLevel	ontFlow	kingstonLevel	stlouisFlow	flowRegime	alexbayLevel	brockvilleLevel	ogdensburgLevel	cardinalLevel	iroquoishwLevel	iroquoistwLevel	morrisburgLevel	longsaultLevel	saundershwLevel	saunderstwLevel	cornwallLevel	summerstownLevel	lerybeauharnoisLevel	ptclaireLevel	jetty1Level	stlambertLevel	varennesLevel	sorelLevel	lacstpierreLevel	maskinongeLevel	troisrivieresLevel	batiscanLevel	freshetIndicator
55	56	2023	2	8	6850	759	6091	781	1	1.58414876	1.589603306	1.074272727	1.250287129	1.295485149	1.457405941	1.459168317	1.609910891	1.101990099	1.550554455	1.780475248	1.123772277	1.141831683	1.104881188	1.066326733	1.066326733	1.052683168	1449.5747710096	1601.674828650756	1623.3644023589825	1692.1608010932457	6185.0	6199.175014680401	6134.8467434304	6212.603701290612	822.6124482959999	1021.205650906587	1023.8523293274524	1263.9583914107163	7634.5747710096	7800.849843331157	7758.2111457893825	7904.764502383858	7023.859592975769	0.0	2.0	74.79	678.0	74.76	760.2612448296	RC1	74.64	74.52	74.46	73.92	73.6	73.56	73.15	72.91	72.85	48.25	47.2	46.86	21.1	21.1	6.18	5.93	5.45	4.59	4.2	4.2	3.79	3.05	1.0
56	57	2023	3	9	7397	1212	6185	766	1	1.509975207	1.513553719	1.057669421	1.227514851	1.264207921	1.385148515	1.390306931	1.520970297	1.096356436	1.538386139	1.774940594	1.110237624	1.123069307	1.10570297	1.082158416	1.082158416	1.068613861	1273.9280423296	1364.712964259228	1507.1924805268388	1517.5638792855386	6091.0	6134.8467434304	6151.0737529404005	6242.391789693612	985.077723296	998.4532876615872	1245.2226183231437	1676.551673231609	7364.9280423296	7499.559707689628	7658.266233467239	7759.955668979151	7000.339777560799	0.0	2.0	74.81	674.0	74.78	772.5077723296	RC2	74.67	74.54	74.49	73.97	73.71	73.66	73.29	73.06	73.0	48.22	47.19	46.85	21.1	21.1	6.18	5.93	5.45	4.59	4.2	4.2	3.79	3.05	1.0
57	58	2023	3	10	8567	2321	6246	925	1	1.404123967	1.407884298	1.036421488	1.183455446	1.216831683	1.300950495	1.306356436	1.410861386	1.088336634	1.50550495	1.786346535	1.083722772	1.08990099	1.070594059	1.062584158	1.062584158	1.058306931	1335.3219153696	1483.997632004012	1500.9766443233857	1670.1133176962348	6185.0	6151.0737529404005	6270.9189620304	6262.2626125529	808.250008296	1111.5038766985872	1577.9131484560671	2143.909893838807	7520.3219153696	7635.071384944413	7771.895606353785	7932.375930249134	6963.904884437348	0.0	2.0	74.87	676.0	74.84	756.8250008296	RC2	74.73	74.62	74.57	74.08	73.85	73.81	73.49	73.28	73.22	48.21	47.17	46.86	20.99	20.99	6.0	5.76	5.28	4.45	4.05	4.05	3.64	2.92	1.0
58	59	2023	3	11	8838	2400	6438	1249	0	1.281289256	1.284760331	1.02377686	1.109415842	1.131673267	1.199306931	1.196980198	1.279831683	1.074247525	1.414792079	1.658792079	1.055613861	1.059613861	1.04570297	1.029663366	1.029663366	1.016782178	1951.8004509696004	1870.1576002397724	1934.1241498131567	1888.881907338868	6246.0	6270.9189620304	6316.256661880399	6423.200335633291	1212.866219496	1649.1739856624272	2196.475927372393	2349.0377376545302	8197.8004509696	8141.076562270172	8250.380811693556	8312.08224297216	6955.869341098799	0.0	2.0	74.94	687.0	74.91	808.2866219496	RC2	74.81	74.7	74.65	74.2	73.99	73.96	73.67	73.47	73.42	48.22	47.14	46.84	21.13	21.13	6.23	5.98	5.49	4.63	4.24	4.24	3.83	3.08	1.0
59	60	2023	3	12	8031	1548	6483	1391	0	1.115082645	1.116553719	1.016694215	1.019841584	1.039435644	1.070871287	1.064089109	1.11	1.051237624	1.292851485	1.51749505	1.017168317	1.012623762	1.005811881	1.003920792	1.003920792	1.002861386	2082.8731062095994	2101.9951216166755	2008.9307729259672	1903.3199932900443	6438.0	6316.256661880399	6518.2360300304	6394.073490257971	1680.545333896	2218.530947784508	2365.306771081823	2521.970299302159	8520.8731062096	8418.251783497075	8527.166802956366	8297.393483548014	6942.32022175388	0.0	2.0	74.97	700.0	74.94	868.0545333896	RC2	74.85	74.74	74.7	74.27	74.09	74.06	73.83	73.64	73.6	48.21	47.08	46.81	21.31	21.31	6.53	6.26	5.77	4.88	4.49	4.49	4.07	3.28	1.0
60	61	2023	4	13	9123	2547	6576	1726	0	1.00985124	1.009446281	1.012355372	1.002831683	0.992207921	1.000910891	0.993425743	1.011277228	1.021247525	1.115594059	1.250643564	1.015485149	1.015544554	1.018861386	1.028	1.028	1.020663366	1848.1443454096	1808.596639780996	1760.055882979314	1702.6916855531117	6483.0	6518.2360300304	6488.9171009804	6580.027322211691	1967.147688896	2188.576626595507	2391.604125318533	2411.637825460073	8331.1443454096	8326.832669811396	8248.972983959713	8282.719007764803	6906.457739393898	0.0	1.0	75.04	704.0	75.01	900.7147688896	RC2	74.92	74.81	74.77	74.38	74.23	74.21	74.02	73.86	73.82	48.15	46.98	46.76	21.4	21.4	6.68	6.41	5.91	5.0	4.61	4.61	4.19	3.38	1.0
61	62	2023	4	14	8682	2024	6658	1917	0	0.970702479	0.967173554	1.00585124	0.971237624	0.97190099	0.975019802	0.967663366	0.975851485	1.004445545	0.997079208	1.017693069	1.004831683	1.005029703	1.011623762	1.024990099	1.024990099	1.01160396	2140.2735334496	2021.8088859447805	1889.878015223018	1794.0214047542356	6576.0	6488.9171009804	6612.8834683304	6561.610098858051	1979.212203096	2244.4145114239477	2303.0624215903044	2350.8846761252707	8716.2735334496	8510.72598692518	8502.761483553419	8355.631503612287	6901.941284420698	0.0	1.0	75.09	718.0	75.06	915.9212203096	RC2	74.97	74.86	74.82	74.43	74.28	74.17	73.98	73.81	73.783	48.16	46.91	46.7	21.43	21.43	6.73	6.45	5.95	5.04	4.65	4.65	4.23	3.41	1.0
62	63	2023	4	15	8010	1422	6588	1566	0	0.985206612	0.980471074	1.005016529	0.996683168	0.982514851	0.985455446	0.975217822	0.984910891	0.997326733	0.937970297	0.875247525	1.001089109	1.001207921	1.006693069	1.011871287	1.011871287	1.011316832	1966.6254669696	1846.3283260333724	1762.8778977635995	1722.4297656148124	6658.0	6612.8834683304	6657.7844518204	6742.230011526732	2190.401876696	2265.089882043467	2322.8739781679315	2230.82059736988	8624.625466969599	8459.211794363773	8420.662349584	8464.659777141544	6877.577649578311	0.0	1.0	75.11	727.0	75.08	946.0401876696	RC2	74.98	74.88	74.83	74.43	74.28	74.25	74.06	73.89	73.86	48.17	46.88	46.67	21.52	21.52	6.88	6.6	6.09	5.16	4.78	4.78	4.35	3.51	1.0
63	64	2023	4	16	7262	779	6483	1245	0	0.992206612	0.987735537	1.004942149	1.023336634	1.00060396	1.002049505	0.997118812	1.001415842	0.995227723	0.949445545	0.898623762	1.005960396	1.00980198	1.017138614	1.010148515	1.010148515	1.028158416	1587.8490794096	1558.8910650973962	1576.5535155806774	1544.6992104002773	6588.0	6657.7844518204	6728.0762947404	6744.708934725843	1722.984172696	1941.7570304306676	1949.687129951299	1855.7124651761949	8175.8490794096	8216.675516917796	8304.629810321077	8289.40814512612	6855.571459339522	-1.0	1.0	75.11	730.0	75.08	902.2984172696	RC2	74.98	74.87	74.82	74.41	74.25	74.22	74.03	73.87	73.84	48.18	46.89	46.67	21.38	21.38	6.64	6.37	5.88	4.97	4.59	4.59	4.16	3.36	1.0
64	65	2023	5	17	6833	445	6388	911	0	0.980413223	0.974123967	1.003743802	1.003950495	0.983633663	0.984920792	0.981910891	0.984079208	0.988930693	0.929118812	0.866762376	1.003990099	1.006227723	1.01160396	1.017683168	1.017683168	1.00680198	1175.0112920096	1273.603007717356	1328.0514814492906	1258.2328537429792	6483.0	6728.0762947404	6645.2915385304	6706.48830592874	1526.7711716960002	1657.9393377624674	1640.5027535201675	1499.5527199824865	7658.0112920096	8001.679302457756	7973.343019979691	7964.721159671719	6825.621400980642	-1.0	1.0	75.09	728.0	75.06	880.6771171696	RC2	74.96	74.86	74.81	74.4	74.25	74.22	74.03	73.87	73.83	48.16	46.87	46.66	21.31	21.31	6.53	6.26	5.77	4.88	4.49	4.49	4.07	3.28	1.0
65	66	2023	5	18	8564	2112	6452	1090	0	0.976966942	0.970173554	1.003570248	1.020257426	0.987920792	0.989019802	0.985376238	0.989069307	0.989584158	0.932990099	0.878732673	0.999415842	1.003445545	1.007633663	1.019673267	1.019673267	1.006277228	927.1396485296	1054.629285281748	1062.701582769787	1136.04523268593	6388.0	6645.2915385304	6513.0529094804	6597.635151406492	1123.326806496	1264.6537398958271	1222.3051794220307	1124.0285284362965	7315.1396485296	7699.920823812148	7575.754492250187	7733.680384092422	6808.064230906297	-1.0	2.0	75.13	723.0	75.1	835.3326806496	RC2	75.0	74.9	74.85	74.46	74.31	74.18	73.98	73.81	73.783	48.14	46.87	46.67	21.17	21.17	6.3	6.04	5.55	4.69	4.3	4.3	3.88	3.12	1.0
66	67	2023	5	19	7985	1598	6387	1511	0	0.981157025	0.974338843	1.003652893	1.010970297	0.986980198	0.987970297	0.984475248	0.987772277	0.989970297	0.938118812	0.882326733	1.001455446	1.005653465	1.010623762	1.024287129	1.024287129	1.016168317	1616.9640080896	1506.485292688924	1453.4064200875407	1404.791022977166	6452.0	6513.0529094804	6487.6909242904	6545.402013302852	1235.719406496	1201.9634552158273	1109.023319422855	978.318064740124	8068.9640080896	8019.538202169324	7941.097344377941	7950.193036280018	6818.647064735868	-1.0	1.0	75.15	732.0	75.12	855.5719406496	RC2	75.02	74.92	74.87	74.46	74.32	74.19	73.99	73.81	73.783	48.17	46.88	46.67	21.23	21.23	6.4	6.14	5.65	4.77	4.38	4.38	3.96	3.19	1.0
67	68	2023	5	20	7764	1394	6370	1398	0	0.981553719	0.975975207	1.000892562	1.019227723	0.991138614	0.99150495	0.988613861	0.993653465	0.987277228	0.927039604	0.866029703	0.994188119	0.998178218	1.002712871	1.023643564	1.023643564	1.02450495	1497.4849744496	1446.3035426433803	1399.7115719534734	1258.0977476340408	6387.0	6487.6909242904	6473.7031183904	6384.16884723678	1440.962066496	1277.0466766278273	1102.2616188087534	968.91392473768	7884.4849744496	7933.99446693378	7873.414690343873	7642.26659487082	6830.00042713539	-1.0	1.0	75.16	736.0	75.13	880.0962066495999	RC2	75.03	74.92	74.87	74.47	74.32	74.19	73.99	73.81	73.783	48.18	46.88	46.67	21.3	21.3	6.51	6.25	5.75	4.86	4.48	4.48	4.05	3.27	1.0
68	69	2023	6	21	6834	548	6286	1287	0	0.981826446	0.975586777	0.998801653	1.006069307	0.986980198	0.986980198	0.983227723	0.989653465	0.988029703	0.931039604	0.883792079	0.986009901	0.990158416	0.986158416	0.996673267	0.996673267	0.996138614	1397.1895737696	1360.951775640652	1230.3796166924546	1143.2143436185777	6370.0	6473.7031183904	6317.2262495004	6333.31711077086	1239.747010496	1076.0388090086274	949.570493572164	875.6832892139462	7767.189573769599	7834.654894031052	7547.605866192855	7476.531454389437	6839.686650230561	-1.0	1.0	75.14	739.0	75.11	862.9747010496	RC2	75.01	74.9	74.85	74.44	74.28	74.25	74.06	73.89	73.86	48.19	46.89	46.67	21.24	21.24	6.41	6.15	5.66	4.78	4.39	4.39	3.97	3.2	1.0
69	70	2023	6	22	6239	105	6134	1136	0	0.990743802	0.983669421	0.997842975	1.029287129	1.004623762	1.004643564	0.995128713	1.004049505	0.990168317	0.935881188	0.87929703	0.983752475	0.991019802	0.987	0.986544554	0.986544554	0.99019802	957.9264039296	912.319771914588	915.7615377869528	787.735770337702	6286.0	6317.2262495004	6226.5515770304	6297.138912066227	1117.0638544960002	978.4123593694272	896.9586845658104	823.5054974609715	7243.926403929599	7229.546021414988	7142.3131148173525	7084.874682403929	6839.096923237215	-1.0	1.0	75.1	735.0	75.07	846.7063854496	RC2	74.97	74.86	74.81	74.38	74.23	74.2	74.0	73.84	73.8	48.18	46.89	46.67	21.19	21.19	6.33	6.07	5.58	4.72	4.33	4.33	3.91	3.15	1.0
70	71	2023	6	23	6165	69	6096	816	0	1.003338843	0.99492562	1.000471074	1.030762376	1.012861386	1.010574257	1.005029703	1.013940594	0.992762376	0.944841584	0.90149505	0.990475248	0.996910891	0.991247525	0.99249505	0.99249505	1.005485149	507.52090060959983	596.302081358916	559.2820660835547	663.3028384784639	6134.0	6226.5515770304	6192.9198213504	6230.778451825292	994.852720896	908.5167631779073	832.0313915105727	747.868419116326	6641.5209006096	6822.8536583893165	6752.201887433955	6894.081290303756	6816.813745903254	-1.0	1.0	75.06	726.0	75.03	825.4852720896	RC2	74.93	74.82	74.77	74.34	74.19	74.16	73.96	73.8	73.77	48.16	46.88	46.67	21.13	21.13	6.23	5.98	5.49	4.63	4.24	4.24	3.83	3.08	1.0
71	72	2023	6	24	6471	358	6113	649	0	1.017471074	1.010206612	1.001471074	1.040128713	1.023465347	1.022574257	1.015039604	1.022960396	0.998306931	0.971188119	0.962346535	0.998415842	1.008158416	1.001841584	1.003435644	1.003435644	1.014485149	388.1800619295998	395.036185201388	545.846368992268	605.0599982948036	6096.0	6192.9198213504	6156.5207148104	6157.571383714508	753.236830896	722.8648344799072	667.340977640969	624.1511611802293	6484.1800619296	6587.956006551787	6702.367083802668	6762.631382009311	6795.889087762773	-1.0	2.0	75.04	717.0	75.01	792.3236830896	RC2	74.91	74.8	74.75	74.33	74.18	74.15	73.96	73.79	73.76	48.14	46.89	46.69	21.02	21.02	6.05	5.8	5.32	4.49	4.09	4.09	3.68	2.96	1.0
72	73	2023	7	25	6346	343	6003	560	0	1.020520661	1.013413223	1.001528926	1.032227723	1.023554455	1.020524752	1.01449505	1.023584158	0.998752475	0.97850495	0.970326733	0.998455446	1.004346535	0.998554455	1.002207921	1.002207921	1.002039604	380.7127278096	534.542572868036	596.9763618747429	615.2900960003292	6113.0	6156.5207148104	6112.1129893304005	6128.464478224555	632.366417896	603.717813913307	577.2191086092469	548.8677747254787	6493.7127278096	6691.063287678436	6709.089351205143	6743.754574224884	6785.713879379536	-1.0	2.0	75.01	713.0	74.98	776.2366417896	RC2	74.88	74.78	74.73	74.3	74.15	74.12	73.93	73.76	73.72	48.13	46.9	46.69	20.97	20.97	5.97	5.72	5.25	4.42	4.03	4.03	3.61	2.9	1.0
73	74	2023	7	26	6365	352	6013	660	0	1.032429752	1.026528926	1.002933884	1.042366337	1.032188119	1.029306931	1.021554455	1.030326733	1.001673267	0.996574257	1.009524752	0.998079208	1.002643564	0.997118812	0.98350495	0.98350495	1.001693069	516.6441122496	582.8512422032599	605.1888582781323	598.3512672879082	6003.0	6112.1129893304005	6041.1418956404	6086.024844981533	540.889289896	533.0487283837072	516.2851981076481	499.0418604159752	6519.6441122496	6694.9642315336605	6646.330753918532	6684.3761122694405	6774.225261065938	-1.0	2.0	74.99	706.0	74.96	760.0889289896	RC2	74.86	74.76	74.71	74.28	74.14	74.11	73.92	73.74	73.71	48.11	46.9	46.7	20.92	20.92	5.88	5.65	5.17	4.35	3.96	3.96	3.55	2.85	1.0
74	75	2023	7	27	6226	285	5941	833	0	1.036256198	1.029520661	1.006338843	1.042435644	1.033336634	1.031475248	1.016059406	1.033029703	1.004554455	1.024821782	1.070475248	1.00749505	1.011752475	1.010673267	1.000346535	1.000346535	1.016227723	504.7111465295998	543.522202912548	554.2518500887645	564.7797140643352	6013.0	6041.1418956404	6029.6493766504	6003.208013290659	636.4606468960001	588.9869499311073	552.6707942613011	511.07354044741953	6517.7111465296	6584.664098552948	6583.9012267391645	6567.987727354995	6767.512586691853	-1.0	2.0	74.96	702.0	74.92999999999999	765.6460646896	RC2	74.83	74.73	74.68	74.25	74.1	74.08	73.88	73.71	73.68	48.1	46.92	46.71	20.95	20.95	5.93	5.69	5.22	4.39	4.0	4.0	3.59	2.88	1.0
75	76	2023	7	28	5630	-279	5909	717	0	1.046272727	1.039834711	1.008801653	1.04119802	1.040326733	1.035445545	1.020742574	1.036514851	1.005673267	1.037069307	1.105960396	1.013782178	1.01609901	1.018782178	1.010871287	1.010871287	1.009841584	439.24729276959965	471.9601035580521	505.9307617287527	434.8538650672426	5941.0	6029.6493766504	5946.2473030504	5979.616567979148	759.622416296	672.6327629241873	599.5642895699331	571.7030561956742	6380.2472927696	6501.609480208452	6452.178064779153	6414.47043304639	6759.675550158777	-1.0	2.0	74.92	696.0	74.89	771.9622416296	RC2	74.79	74.69	74.64	74.21	74.06	74.04	73.84	73.66	73.63	48.08	46.92	46.72	20.98	20.98	5.98	5.74	5.26	4.43	4.04	4.04	3.63	2.91	1.0
76	77	2023	8	29	5554	-274	5828	609	0	1.04646281	1.041421488	1.011	1.051079208	1.044712871	1.040089109	1.025940594	1.040227723	1.008029703	1.061940594	1.158584158	1.018188119	1.02039604	1.020039604	1.00550495	1.00550495	1.000227723	131.07993840960012	236.91471453879623	242.473544974266	301.1549249506457	5909.0	5946.2473030504	5910.9912025404	5907.671919865467	635.6279810960002	573.5487924835473	552.5125506410495	546.6356718331413	6040.0799384096	6183.162017589196	6153.464747514666	6208.826844816113	6746.68982614197	-1.0	2.0	74.88	687.0	74.85	750.5627981096001	RC2	74.75	74.65	74.6	74.18	74.03	74.01	73.82	73.64	73.61	48.06	46.93	46.73	20.91	20.91	5.87	5.63	5.15	4.34	3.94	3.94	3.53	2.84	1.0
77	78	2023	8	30	5781	11	5770	577	0	1.041991736	1.036636364	1.011132231	1.039069307	1.041752475	1.036623762	1.024019802	1.038148515	1.008128713	1.064267327	1.178940594	1.020752475	1.024693069	1.027514851	1.015465347	1.015465347	1.009148515	44.663775769599965	90.7528146298522	192.6555139553293	275.4974127250857	5828.0	5910.9912025404	5840.412853890401	5871.453434575379	550.4303792960001	536.2595968007874	534.6465716473972	526.9597348190839	5872.6637757696	6001.744017170252	6033.06836784573	6146.950847300464	6738.516592344874	-1.0	2.0	74.85	679.0	74.82	734.0430379296	RC2	74.73	74.62	74.58	74.16	74.02	73.99	73.8	73.64	73.6	48.03	46.92	46.73	20.85	20.85	5.77	5.53	5.06	4.26	3.86	3.86	3.45	2.77	1.0
78	79	2023	8	31	5822	85	5737	616	0	1.045942149	1.041586777	1.010438017	1.047207921	1.047227723	1.040128713	1.027019802	1.039178218	1.008564356	1.061019802	1.171663366	1.025118812	1.024990099	1.031772277	1.021534653	1.021534653	1.024673267	74.77598664959999	180.0469096735003	266.48067430742867	430.9070204334314	5770.0	5840.412853890401	5791.2576385704	5794.52860487326	559.3273414960001	550.8639039828274	538.9225585633642	541.416399255426	5844.7759866496	6020.459763563901	6057.738312877828	6225.435625306691	6739.546238913925	-1.0	2.0	74.82	673.0	74.78999999999999	728.9327341496	RC2	74.7	74.59	74.55	74.13	73.99	73.97	73.78	73.61	73.58	48.01	46.91	46.72	20.84	20.84	5.75	5.52	5.05	4.25	3.85	3.85	3.44	2.76	1.0
79	80	2023	8	32	5235	-397	5632	626	0	1.038917355	1.035438017	1.00877686	1.034683168	1.039306931	1.034940594	1.021237624	1.03350495	1.010188119	1.067019802	1.177752475	1.018118812	1.015584158	1.017534653	1.00150495	1.00150495	0.984693069	184.89922640960023	270.3100290235964	433.6454908471524	532.436402542738	5737.0	5791.2576385704	5735.7073735804	5772.817346679243	600.0671060960001	573.5139194085473	566.9329481123344	594.0377842991659	5921.8992264096005	6061.567667593996	6169.352864427552	6305.253749221982	6739.047023302617	-1.0	2.0	74.77	668.0	74.74	728.0067106096	RC2	74.65	74.54	74.5	74.08	73.94	73.92	73.73	73.56	73.53	47.99	46.91	46.72	20.83	20.83	5.73	5.5	5.03	4.23	3.83	3.83	3.42	2.75	1.0
80	81	2023	9	33	5122	-465	5587	524	0	1.037909091	1.034016529	1.007677686	1.038891089	1.041029703	1.035554455	1.021435644	1.03350495	1.009811881	1.065138614	1.176673267	1.020277228	1.017980198	1.019405941	1.007762376	1.007762376	1.007544554	-5.859343830399894	215.69795198769248	376.5764911090803	373.5159225798732	5632.0	5735.7073735804	5682.2316018604	5685.419547012932	596.0288578959999	582.7616407213071	605.7139253479525	640.2562508145554	5626.1406561696	5951.405325568092	6058.80809296948	6058.935469592805	6726.218922027846	-1.0	2.0	74.72	658.0	74.69	717.6028857896	RC2	74.6	74.49	74.45	74.04	73.9	73.88	73.7	73.53	73.5	47.95	46.9	46.72	20.79	20.79	5.67	5.44	4.97	4.18	3.78	3.78	3.37	2.7	1.0
