, ID,PARAM,TYPE,YEAR,DD,MONTH,wt_lvl__m,month
2631,02OA039,2,9,1999,28,Jan,21.3,1
2632,02OA039,2,9,1999,29,Jan,21.49,1
2633,02OA039,2,9,1999,30,Jan,21.45,1
2634,02OA039,2,9,1999,31,Jan,21.46,1
5952,02OA039,2,9,1999,1,Feb,21.37,2
5953,02OA039,2,9,1999,2,Feb,21.27,2
5954,02OA039,2,9,1999,3,Feb,21.14,2
5955,02OA039,2,9,1999,4,Feb,21.08,2
5956,02OA039,2,9,1999,5,Feb,21.11,2
5957,02OA039,2,9,1999,6,Feb,21.21,2
5958,02OA039,2,9,1999,7,Feb,21.29,2
5959,02OA039,2,9,1999,8,Feb,21.25,2
5960,02OA039,2,9,1999,9,Feb,21.28,2
5961,02OA039,2,9,1999,10,Feb,21.11,2
5962,02OA039,2,9,1999,11,Feb,21.14,2
5963,02OA039,2,9,1999,12,Feb,21.09,2
5964,02OA039,2,9,1999,13,Feb,21.08,2
5965,02OA039,2,9,1999,14,Feb,21.21,2
5966,02OA039,2,9,1999,15,Feb,21.23,2
5967,02OA039,2,9,1999,16,Feb,21.13,2
5968,02OA039,2,9,1999,17,Feb,21.08,2
5969,02OA039,2,9,1999,18,Feb,21.06,2
5970,02OA039,2,9,1999,19,Feb,21.07,2
5971,02OA039,2,9,1999,20,Feb,21.06,2
5972,02OA039,2,9,1999,21,Feb,21.17,2
5973,02OA039,2,9,1999,22,Feb,21.27,2
5974,02OA039,2,9,1999,23,Feb,21.18,2
5975,02OA039,2,9,1999,24,Feb,21.06,2
5976,02OA039,2,9,1999,25,Feb,21.17,2
5977,02OA039,2,9,1999,26,Feb,21.07,2
5978,02OA039,2,9,1999,27,Feb,21.06,2
5979,02OA039,2,9,1999,28,Feb,21.07,2
5980,02OA039,2,9,1999,29,Feb,,2
5981,02OA039,2,9,1999,30,Feb,,2
5982,02OA039,2,9,1999,31,Feb,,2
9300,02OA039,2,9,1999,1,Mar,21.05,3
9301,02OA039,2,9,1999,2,Mar,21.02,3
9302,02OA039,2,9,1999,3,Mar,21.08,3
9303,02OA039,2,9,1999,4,Mar,21.05,3
9304,02OA039,2,9,1999,5,Mar,21.06,3
9305,02OA039,2,9,1999,6,Mar,21.24,3
9306,02OA039,2,9,1999,7,Mar,21.32,3
9307,02OA039,2,9,1999,8,Mar,21.24,3
9308,02OA039,2,9,1999,9,Mar,21.14,3
9309,02OA039,2,9,1999,10,Mar,21.12,3
9310,02OA039,2,9,1999,11,Mar,21.11,3
9311,02OA039,2,9,1999,12,Mar,21.04,3
9312,02OA039,2,9,1999,13,Mar,21.07,3
9313,02OA039,2,9,1999,14,Mar,21.09,3
9314,02OA039,2,9,1999,15,Mar,21.12,3
9315,02OA039,2,9,1999,16,Mar,21.05,3
9316,02OA039,2,9,1999,17,Mar,21.04,3
9317,02OA039,2,9,1999,18,Mar,21.07,3
9318,02OA039,2,9,1999,19,Mar,21.15,3
9319,02OA039,2,9,1999,20,Mar,21.13,3
9320,02OA039,2,9,1999,21,Mar,21.09,3
9321,02OA039,2,9,1999,22,Mar,21.2,3
9322,02OA039,2,9,1999,23,Mar,21.28,3
9323,02OA039,2,9,1999,24,Mar,21.16,3
9324,02OA039,2,9,1999,25,Mar,21.16,3
9325,02OA039,2,9,1999,26,Mar,21.08,3
9326,02OA039,2,9,1999,27,Mar,21.17,3
9327,02OA039,2,9,1999,28,Mar,21.09,3
9328,02OA039,2,9,1999,29,Mar,21.19,3
9329,02OA039,2,9,1999,30,Mar,21.26,3
9330,02OA039,2,9,1999,31,Mar,21.36,3
12648,02OA039,2,9,1999,1,Apr,21.46,4
12649,02OA039,2,9,1999,2,Apr,21.41,4
12650,02OA039,2,9,1999,3,Apr,21.55,4
12651,02OA039,2,9,1999,4,Apr,21.6,4
12652,02OA039,2,9,1999,5,Apr,21.6,4
12653,02OA039,2,9,1999,6,Apr,21.62,4
12654,02OA039,2,9,1999,7,Apr,21.69,4
12655,02OA039,2,9,1999,8,Apr,21.73,4
12656,02OA039,2,9,1999,9,Apr,21.77,4
12657,02OA039,2,9,1999,10,Apr,21.77,4
12658,02OA039,2,9,1999,11,Apr,21.72,4
12659,02OA039,2,9,1999,12,Apr,21.62,4
12660,02OA039,2,9,1999,13,Apr,21.56,4
12661,02OA039,2,9,1999,14,Apr,21.49,4
12662,02OA039,2,9,1999,15,Apr,21.48,4
12663,02OA039,2,9,1999,16,Apr,21.45,4
12664,02OA039,2,9,1999,17,Apr,21.5,4
12665,02OA039,2,9,1999,18,Apr,21.44,4
12666,02OA039,2,9,1999,19,Apr,21.36,4
12667,02OA039,2,9,1999,20,Apr,21.29,4
12668,02OA039,2,9,1999,21,Apr,21.3,4
12669,02OA039,2,9,1999,22,Apr,21.28,4
12670,02OA039,2,9,1999,23,Apr,21.22,4
12671,02OA039,2,9,1999,24,Apr,21.22,4
12672,02OA039,2,9,1999,25,Apr,21.18,4
12673,02OA039,2,9,1999,26,Apr,21.07,4
12674,02OA039,2,9,1999,27,Apr,21.03,4
12675,02OA039,2,9,1999,28,Apr,21.0,4
12676,02OA039,2,9,1999,29,Apr,20.99,4
12677,02OA039,2,9,1999,30,Apr,20.98,4
12678,02OA039,2,9,1999,31,Apr,,4
15996,02OA039,2,9,1999,1,May,20.9,5
15997,02OA039,2,9,1999,2,May,20.84,5
15998,02OA039,2,9,1999,3,May,20.84,5
15999,02OA039,2,9,1999,4,May,20.83,5
16000,02OA039,2,9,1999,5,May,20.84,5
16001,02OA039,2,9,1999,6,May,20.83,5
16002,02OA039,2,9,1999,7,May,20.79,5
16003,02OA039,2,9,1999,8,May,20.76,5
16004,02OA039,2,9,1999,9,May,20.77,5
16005,02OA039,2,9,1999,10,May,20.74,5
16006,02OA039,2,9,1999,11,May,20.75,5
16007,02OA039,2,9,1999,12,May,20.78,5
16008,02OA039,2,9,1999,13,May,20.72,5
16009,02OA039,2,9,1999,14,May,20.75,5
16010,02OA039,2,9,1999,15,May,20.78,5
16011,02OA039,2,9,1999,16,May,20.74,5
16012,02OA039,2,9,1999,17,May,20.72,5
16013,02OA039,2,9,1999,18,May,20.73,5
16014,02OA039,2,9,1999,19,May,20.71,5
16015,02OA039,2,9,1999,20,May,20.76,5
16016,02OA039,2,9,1999,21,May,20.64,5
16017,02OA039,2,9,1999,22,May,20.67,5
16018,02OA039,2,9,1999,23,May,20.68,5
16019,02OA039,2,9,1999,24,May,20.66,5
16020,02OA039,2,9,1999,25,May,20.7,5
16021,02OA039,2,9,1999,26,May,20.68,5
16022,02OA039,2,9,1999,27,May,20.61,5
16023,02OA039,2,9,1999,28,May,20.63,5
16024,02OA039,2,9,1999,29,May,20.67,5
16025,02OA039,2,9,1999,30,May,20.68,5
16026,02OA039,2,9,1999,31,May,20.7,5
19344,02OA039,2,9,1999,1,Jun,20.69,6
19345,02OA039,2,9,1999,2,Jun,20.75,6
19346,02OA039,2,9,1999,3,Jun,20.76,6
19347,02OA039,2,9,1999,4,Jun,20.74,6
19348,02OA039,2,9,1999,5,Jun,20.69,6
19349,02OA039,2,9,1999,6,Jun,20.68,6
19350,02OA039,2,9,1999,7,Jun,20.77,6
19351,02OA039,2,9,1999,8,Jun,20.82,6
19352,02OA039,2,9,1999,9,Jun,20.72,6
19353,02OA039,2,9,1999,10,Jun,20.73,6
19354,02OA039,2,9,1999,11,Jun,20.68,6
19355,02OA039,2,9,1999,12,Jun,20.68,6
19356,02OA039,2,9,1999,13,Jun,20.67,6
19357,02OA039,2,9,1999,14,Jun,20.69,6
19358,02OA039,2,9,1999,15,Jun,20.65,6
19359,02OA039,2,9,1999,16,Jun,20.66,6
19360,02OA039,2,9,1999,17,Jun,20.64,6
19361,02OA039,2,9,1999,18,Jun,20.7,6
19362,02OA039,2,9,1999,19,Jun,20.67,6
19363,02OA039,2,9,1999,20,Jun,20.72,6
19364,02OA039,2,9,1999,21,Jun,20.78,6
19365,02OA039,2,9,1999,22,Jun,20.75,6
19366,02OA039,2,9,1999,23,Jun,20.71,6
19367,02OA039,2,9,1999,24,Jun,20.78,6
19368,02OA039,2,9,1999,25,Jun,20.75,6
19369,02OA039,2,9,1999,26,Jun,20.73,6
19370,02OA039,2,9,1999,27,Jun,20.71,6
19371,02OA039,2,9,1999,28,Jun,20.72,6
19372,02OA039,2,9,1999,29,Jun,20.76,6
19373,02OA039,2,9,1999,30,Jun,20.73,6
19374,02OA039,2,9,1999,31,Jun,,6
22692,02OA039,2,9,1999,1,Jul,20.73,7
22693,02OA039,2,9,1999,2,Jul,20.79,7
22694,02OA039,2,9,1999,3,Jul,20.76,7
22695,02OA039,2,9,1999,4,Jul,20.7,7
22696,02OA039,2,9,1999,5,Jul,20.74,7
22697,02OA039,2,9,1999,6,Jul,20.78,7
22698,02OA039,2,9,1999,7,Jul,20.79,7
22699,02OA039,2,9,1999,8,Jul,20.74,7
22700,02OA039,2,9,1999,9,Jul,20.75,7
22701,02OA039,2,9,1999,10,Jul,20.78,7
22702,02OA039,2,9,1999,11,Jul,20.83,7
22703,02OA039,2,9,1999,12,Jul,20.76,7
22704,02OA039,2,9,1999,13,Jul,20.77,7
22705,02OA039,2,9,1999,14,Jul,20.75,7
22706,02OA039,2,9,1999,15,Jul,20.74,7
22707,02OA039,2,9,1999,16,Jul,20.73,7
22708,02OA039,2,9,1999,17,Jul,20.7,7
22709,02OA039,2,9,1999,18,Jul,20.72,7
22710,02OA039,2,9,1999,19,Jul,20.68,7
22711,02OA039,2,9,1999,20,Jul,20.71,7
22712,02OA039,2,9,1999,21,Jul,20.65,7
22713,02OA039,2,9,1999,22,Jul,20.68,7
22714,02OA039,2,9,1999,23,Jul,20.68,7
22715,02OA039,2,9,1999,24,Jul,20.65,7
22716,02OA039,2,9,1999,25,Jul,20.66,7
22717,02OA039,2,9,1999,26,Jul,20.68,7
22718,02OA039,2,9,1999,27,Jul,20.7,7
22719,02OA039,2,9,1999,28,Jul,20.69,7
22720,02OA039,2,9,1999,29,Jul,20.65,7
22721,02OA039,2,9,1999,30,Jul,20.66,7
22722,02OA039,2,9,1999,31,Jul,20.67,7
26040,02OA039,2,9,1999,1,Aug,20.66,8
26041,02OA039,2,9,1999,2,Aug,20.64,8
26042,02OA039,2,9,1999,3,Aug,20.64,8
26043,02OA039,2,9,1999,4,Aug,20.62,8
26044,02OA039,2,9,1999,5,Aug,20.63,8
26045,02OA039,2,9,1999,6,Aug,20.63,8
26046,02OA039,2,9,1999,7,Aug,20.62,8
26047,02OA039,2,9,1999,8,Aug,20.62,8
26048,02OA039,2,9,1999,9,Aug,20.62,8
26049,02OA039,2,9,1999,10,Aug,20.62,8
26050,02OA039,2,9,1999,11,Aug,20.64,8
26051,02OA039,2,9,1999,12,Aug,20.65,8
26052,02OA039,2,9,1999,13,Aug,20.61,8
26053,02OA039,2,9,1999,14,Aug,20.67,8
26054,02OA039,2,9,1999,15,Aug,20.63,8
26055,02OA039,2,9,1999,16,Aug,20.61,8
26056,02OA039,2,9,1999,17,Aug,20.65,8
26057,02OA039,2,9,1999,18,Aug,20.66,8
26058,02OA039,2,9,1999,19,Aug,20.66,8
26059,02OA039,2,9,1999,20,Aug,20.62,8
26060,02OA039,2,9,1999,21,Aug,20.65,8
26061,02OA039,2,9,1999,22,Aug,20.63,8
26062,02OA039,2,9,1999,23,Aug,20.65,8
26063,02OA039,2,9,1999,24,Aug,20.64,8
26064,02OA039,2,9,1999,25,Aug,20.64,8
26065,02OA039,2,9,1999,26,Aug,20.63,8
26066,02OA039,2,9,1999,27,Aug,20.59,8
26067,02OA039,2,9,1999,28,Aug,20.67,8
26068,02OA039,2,9,1999,29,Aug,20.58,8
26069,02OA039,2,9,1999,30,Aug,20.58,8
26070,02OA039,2,9,1999,31,Aug,20.65,8
29388,02OA039,2,9,1999,1,Sep,20.61,9
29389,02OA039,2,9,1999,2,Sep,20.6,9
29390,02OA039,2,9,1999,3,Sep,20.64,9
29391,02OA039,2,9,1999,4,Sep,20.61,9
29392,02OA039,2,9,1999,5,Sep,20.59,9
29393,02OA039,2,9,1999,6,Sep,20.67,9
29394,02OA039,2,9,1999,7,Sep,20.65,9
29395,02OA039,2,9,1999,8,Sep,20.64,9
29396,02OA039,2,9,1999,9,Sep,20.63,9
29397,02OA039,2,9,1999,10,Sep,20.66,9
29398,02OA039,2,9,1999,11,Sep,20.68,9
29399,02OA039,2,9,1999,12,Sep,20.65,9
29400,02OA039,2,9,1999,13,Sep,20.65,9
29401,02OA039,2,9,1999,14,Sep,20.67,9
29402,02OA039,2,9,1999,15,Sep,20.65,9
29403,02OA039,2,9,1999,16,Sep,20.58,9
29404,02OA039,2,9,1999,17,Sep,20.71,9
29405,02OA039,2,9,1999,18,Sep,20.7,9
29406,02OA039,2,9,1999,19,Sep,20.63,9
29407,02OA039,2,9,1999,20,Sep,20.67,9
29408,02OA039,2,9,1999,21,Sep,20.67,9
29409,02OA039,2,9,1999,22,Sep,20.63,9
29410,02OA039,2,9,1999,23,Sep,20.59,9
29411,02OA039,2,9,1999,24,Sep,20.63,9
29412,02OA039,2,9,1999,25,Sep,20.69,9
29413,02OA039,2,9,1999,26,Sep,20.64,9
29414,02OA039,2,9,1999,27,Sep,20.66,9
29415,02OA039,2,9,1999,28,Sep,20.68,9
29416,02OA039,2,9,1999,29,Sep,20.66,9
29417,02OA039,2,9,1999,30,Sep,20.74,9
29418,02OA039,2,9,1999,31,Sep,,9
32736,02OA039,2,9,1999,1,Oct,20.59,10
32737,02OA039,2,9,1999,2,Oct,20.54,10
32738,02OA039,2,9,1999,3,Oct,20.65,10
32739,02OA039,2,9,1999,4,Oct,20.65,10
32740,02OA039,2,9,1999,5,Oct,20.69,10
32741,02OA039,2,9,1999,6,Oct,20.72,10
32742,02OA039,2,9,1999,7,Oct,20.66,10
32743,02OA039,2,9,1999,8,Oct,20.65,10
32744,02OA039,2,9,1999,9,Oct,20.69,10
32745,02OA039,2,9,1999,10,Oct,20.68,10
32746,02OA039,2,9,1999,11,Oct,20.65,10
32747,02OA039,2,9,1999,12,Oct,20.66,10
32748,02OA039,2,9,1999,13,Oct,20.66,10
32749,02OA039,2,9,1999,14,Oct,20.73,10
32750,02OA039,2,9,1999,15,Oct,20.82,10
32751,02OA039,2,9,1999,16,Oct,20.88,10
32752,02OA039,2,9,1999,17,Oct,20.9,10
32753,02OA039,2,9,1999,18,Oct,20.85,10
32754,02OA039,2,9,1999,19,Oct,20.81,10
32755,02OA039,2,9,1999,20,Oct,20.78,10
32756,02OA039,2,9,1999,21,Oct,20.8,10
32757,02OA039,2,9,1999,22,Oct,20.8,10
32758,02OA039,2,9,1999,23,Oct,20.82,10
32759,02OA039,2,9,1999,24,Oct,20.89,10
32760,02OA039,2,9,1999,25,Oct,20.92,10
32761,02OA039,2,9,1999,26,Oct,20.89,10
32762,02OA039,2,9,1999,27,Oct,20.94,10
32763,02OA039,2,9,1999,28,Oct,20.89,10
32764,02OA039,2,9,1999,29,Oct,20.85,10
32765,02OA039,2,9,1999,30,Oct,20.89,10
32766,02OA039,2,9,1999,31,Oct,20.89,10
36084,02OA039,2,9,1999,1,Nov,20.83,11
36085,02OA039,2,9,1999,2,Nov,20.84,11
36086,02OA039,2,9,1999,3,Nov,20.86,11
36087,02OA039,2,9,1999,4,Nov,20.86,11
36088,02OA039,2,9,1999,5,Nov,20.83,11
36089,02OA039,2,9,1999,6,Nov,20.88,11
36090,02OA039,2,9,1999,7,Nov,20.94,11
36091,02OA039,2,9,1999,8,Nov,20.92,11
36092,02OA039,2,9,1999,9,Nov,20.9,11
36093,02OA039,2,9,1999,10,Nov,20.87,11
36094,02OA039,2,9,1999,11,Nov,20.85,11
36095,02OA039,2,9,1999,12,Nov,20.83,11
36096,02OA039,2,9,1999,13,Nov,20.83,11
36097,02OA039,2,9,1999,14,Nov,20.85,11
36098,02OA039,2,9,1999,15,Nov,20.81,11
36099,02OA039,2,9,1999,16,Nov,20.82,11
36100,02OA039,2,9,1999,17,Nov,20.77,11
36101,02OA039,2,9,1999,18,Nov,20.8,11
36102,02OA039,2,9,1999,19,Nov,20.83,11
36103,02OA039,2,9,1999,20,Nov,20.78,11
36104,02OA039,2,9,1999,21,Nov,20.78,11
36105,02OA039,2,9,1999,22,Nov,20.77,11
36106,02OA039,2,9,1999,23,Nov,20.76,11
36107,02OA039,2,9,1999,24,Nov,20.73,11
36108,02OA039,2,9,1999,25,Nov,20.74,11
36109,02OA039,2,9,1999,26,Nov,20.77,11
36110,02OA039,2,9,1999,27,Nov,20.83,11
36111,02OA039,2,9,1999,28,Nov,21.0,11
36112,02OA039,2,9,1999,29,Nov,21.04,11
36113,02OA039,2,9,1999,30,Nov,21.0,11
36114,02OA039,2,9,1999,31,Nov,,11
39432,02OA039,2,9,1999,1,Dec,20.98,12
39433,02OA039,2,9,1999,2,Dec,20.9,12
39434,02OA039,2,9,1999,3,Dec,20.82,12
39435,02OA039,2,9,1999,4,Dec,20.83,12
39436,02OA039,2,9,1999,5,Dec,20.88,12
39437,02OA039,2,9,1999,6,Dec,20.87,12
39438,02OA039,2,9,1999,7,Dec,20.92,12
39439,02OA039,2,9,1999,8,Dec,20.97,12
39440,02OA039,2,9,1999,9,Dec,20.95,12
39441,02OA039,2,9,1999,10,Dec,21.01,12
39442,02OA039,2,9,1999,11,Dec,21.1,12
39443,02OA039,2,9,1999,12,Dec,21.01,12
39444,02OA039,2,9,1999,13,Dec,21.05,12
39445,02OA039,2,9,1999,14,Dec,21.01,12
39446,02OA039,2,9,1999,15,Dec,20.98,12
39447,02OA039,2,9,1999,16,Dec,21.03,12
39448,02OA039,2,9,1999,17,Dec,20.96,12
39449,02OA039,2,9,1999,18,Dec,20.98,12
39450,02OA039,2,9,1999,19,Dec,20.91,12
39451,02OA039,2,9,1999,20,Dec,20.91,12
39452,02OA039,2,9,1999,21,Dec,20.89,12
39453,02OA039,2,9,1999,22,Dec,20.88,12
39454,02OA039,2,9,1999,23,Dec,20.86,12
39455,02OA039,2,9,1999,24,Dec,20.81,12
39456,02OA039,2,9,1999,25,Dec,20.82,12
39457,02OA039,2,9,1999,26,Dec,20.82,12
39458,02OA039,2,9,1999,27,Dec,20.79,12
39459,02OA039,2,9,1999,28,Dec,20.85,12
39460,02OA039,2,9,1999,29,Dec,20.92,12
39461,02OA039,2,9,1999,30,Dec,20.99,12
39462,02OA039,2,9,1999,31,Dec,21.13,12
2635,02OA039,2,9,2000,1,Jan,20.97,1
2636,02OA039,2,9,2000,2,Jan,20.84,1
2637,02OA039,2,9,2000,3,Jan,20.81,1
2638,02OA039,2,9,2000,4,Jan,20.8,1
2639,02OA039,2,9,2000,5,Jan,20.79,1
2640,02OA039,2,9,2000,6,Jan,20.91,1
2641,02OA039,2,9,2000,7,Jan,20.9,1
2642,02OA039,2,9,2000,8,Jan,20.9,1
2643,02OA039,2,9,2000,9,Jan,20.84,1
2644,02OA039,2,9,2000,10,Jan,20.8,1
2645,02OA039,2,9,2000,11,Jan,20.89,1
2646,02OA039,2,9,2000,12,Jan,20.99,1
2647,02OA039,2,9,2000,13,Jan,20.93,1
2648,02OA039,2,9,2000,14,Jan,20.95,1
2649,02OA039,2,9,2000,15,Jan,21.11,1
2650,02OA039,2,9,2000,16,Jan,21.1,1
2651,02OA039,2,9,2000,17,Jan,21.03,1
2652,02OA039,2,9,2000,18,Jan,21.24,1
2653,02OA039,2,9,2000,19,Jan,21.42,1
2654,02OA039,2,9,2000,20,Jan,21.51,1
2655,02OA039,2,9,2000,21,Jan,21.45,1
2656,02OA039,2,9,2000,22,Jan,21.32,1
2657,02OA039,2,9,2000,23,Jan,21.35,1
2658,02OA039,2,9,2000,24,Jan,21.36,1
2659,02OA039,2,9,2000,25,Jan,21.34,1
2660,02OA039,2,9,2000,26,Jan,21.26,1
2661,02OA039,2,9,2000,27,Jan,21.26,1
2662,02OA039,2,9,2000,28,Jan,21.3,1
2663,02OA039,2,9,2000,29,Jan,21.41,1
2664,02OA039,2,9,2000,30,Jan,21.35,1
2665,02OA039,2,9,2000,31,Jan,21.15,1
5983,02OA039,2,9,2000,1,Feb,20.95,2
5984,02OA039,2,9,2000,2,Feb,20.83,2
5985,02OA039,2,9,2000,3,Feb,21.02,2
5986,02OA039,2,9,2000,4,Feb,21.05,2
5987,02OA039,2,9,2000,5,Feb,21.01,2
5988,02OA039,2,9,2000,6,Feb,21.02,2
5989,02OA039,2,9,2000,7,Feb,21.21,2
5990,02OA039,2,9,2000,8,Feb,21.43,2
5991,02OA039,2,9,2000,9,Feb,21.43,2
5992,02OA039,2,9,2000,10,Feb,21.33,2
5993,02OA039,2,9,2000,11,Feb,21.24,2
5994,02OA039,2,9,2000,12,Feb,21.15,2
5995,02OA039,2,9,2000,13,Feb,20.96,2
5996,02OA039,2,9,2000,14,Feb,20.92,2
5997,02OA039,2,9,2000,15,Feb,21.09,2
5998,02OA039,2,9,2000,16,Feb,20.92,2
5999,02OA039,2,9,2000,17,Feb,21.01,2
6000,02OA039,2,9,2000,18,Feb,21.14,2
6001,02OA039,2,9,2000,19,Feb,21.03,2
6002,02OA039,2,9,2000,20,Feb,20.87,2
6003,02OA039,2,9,2000,21,Feb,20.86,2
6004,02OA039,2,9,2000,22,Feb,20.87,2
6005,02OA039,2,9,2000,23,Feb,20.84,2
6006,02OA039,2,9,2000,24,Feb,20.81,2
6007,02OA039,2,9,2000,25,Feb,20.79,2
6008,02OA039,2,9,2000,26,Feb,20.74,2
6009,02OA039,2,9,2000,27,Feb,20.74,2
6010,02OA039,2,9,2000,28,Feb,20.93,2
6011,02OA039,2,9,2000,29,Feb,21.39,2
6012,02OA039,2,9,2000,30,Feb,,2
6013,02OA039,2,9,2000,31,Feb,,2
9331,02OA039,2,9,2000,1,Mar,21.37,3
9332,02OA039,2,9,2000,2,Mar,21.26,3
9333,02OA039,2,9,2000,3,Mar,21.13,3
9334,02OA039,2,9,2000,4,Mar,20.97,3
9335,02OA039,2,9,2000,5,Mar,20.83,3
9336,02OA039,2,9,2000,6,Mar,20.84,3
9337,02OA039,2,9,2000,7,Mar,20.85,3
9338,02OA039,2,9,2000,8,Mar,20.82,3
9339,02OA039,2,9,2000,9,Mar,20.86,3
9340,02OA039,2,9,2000,10,Mar,20.96,3
9341,02OA039,2,9,2000,11,Mar,20.94,3
9342,02OA039,2,9,2000,12,Mar,20.77,3
9343,02OA039,2,9,2000,13,Mar,20.82,3
9344,02OA039,2,9,2000,14,Mar,20.89,3
9345,02OA039,2,9,2000,15,Mar,20.84,3
9346,02OA039,2,9,2000,16,Mar,20.92,3
9347,02OA039,2,9,2000,17,Mar,21.03,3
9348,02OA039,2,9,2000,18,Mar,20.89,3
9349,02OA039,2,9,2000,19,Mar,20.73,3
9350,02OA039,2,9,2000,20,Mar,20.71,3
9351,02OA039,2,9,2000,21,Mar,20.84,3
9352,02OA039,2,9,2000,22,Mar,20.92,3
9353,02OA039,2,9,2000,23,Mar,20.82,3
9354,02OA039,2,9,2000,24,Mar,20.8,3
9355,02OA039,2,9,2000,25,Mar,20.83,3
9356,02OA039,2,9,2000,26,Mar,20.85,3
9357,02OA039,2,9,2000,27,Mar,20.78,3
9358,02OA039,2,9,2000,28,Mar,20.81,3
9359,02OA039,2,9,2000,29,Mar,20.98,3
9360,02OA039,2,9,2000,30,Mar,21.13,3
9361,02OA039,2,9,2000,31,Mar,21.19,3
12679,02OA039,2,9,2000,1,Apr,21.16,4
12680,02OA039,2,9,2000,2,Apr,21.11,4
12681,02OA039,2,9,2000,3,Apr,21.02,4
12682,02OA039,2,9,2000,4,Apr,21.05,4
12683,02OA039,2,9,2000,5,Apr,21.21,4
12684,02OA039,2,9,2000,6,Apr,21.19,4
12685,02OA039,2,9,2000,7,Apr,21.27,4
12686,02OA039,2,9,2000,8,Apr,21.34,4
12687,02OA039,2,9,2000,9,Apr,21.52,4
12688,02OA039,2,9,2000,10,Apr,21.61,4
12689,02OA039,2,9,2000,11,Apr,21.43,4
12690,02OA039,2,9,2000,12,Apr,21.32,4
12691,02OA039,2,9,2000,13,Apr,21.22,4
12692,02OA039,2,9,2000,14,Apr,21.08,4
12693,02OA039,2,9,2000,15,Apr,21.12,4
12694,02OA039,2,9,2000,16,Apr,21.36,4
12695,02OA039,2,9,2000,17,Apr,21.29,4
12696,02OA039,2,9,2000,18,Apr,21.19,4
12697,02OA039,2,9,2000,19,Apr,21.09,4
12698,02OA039,2,9,2000,20,Apr,20.95,4
12699,02OA039,2,9,2000,21,Apr,20.91,4
12700,02OA039,2,9,2000,22,Apr,21.03,4
12701,02OA039,2,9,2000,23,Apr,21.16,4
12702,02OA039,2,9,2000,24,Apr,21.19,4
12703,02OA039,2,9,2000,25,Apr,21.18,4
12704,02OA039,2,9,2000,26,Apr,21.04,4
12705,02OA039,2,9,2000,27,Apr,20.99,4
12706,02OA039,2,9,2000,28,Apr,20.91,4
12707,02OA039,2,9,2000,29,Apr,20.9,4
12708,02OA039,2,9,2000,30,Apr,20.93,4
12709,02OA039,2,9,2000,31,Apr,,4
16027,02OA039,2,9,2000,1,May,20.91,5
16028,02OA039,2,9,2000,2,May,20.92,5
16029,02OA039,2,9,2000,3,May,20.84,5
16030,02OA039,2,9,2000,4,May,20.77,5
16031,02OA039,2,9,2000,5,May,20.81,5
16032,02OA039,2,9,2000,6,May,20.83,5
16033,02OA039,2,9,2000,7,May,20.9,5
16034,02OA039,2,9,2000,8,May,20.89,5
16035,02OA039,2,9,2000,9,May,20.93,5
16036,02OA039,2,9,2000,10,May,21.21,5
16037,02OA039,2,9,2000,11,May,21.54,5
16038,02OA039,2,9,2000,12,May,21.66,5
16039,02OA039,2,9,2000,13,May,21.72,5
16040,02OA039,2,9,2000,14,May,21.67,5
16041,02OA039,2,9,2000,15,May,21.57,5
16042,02OA039,2,9,2000,16,May,21.4,5
16043,02OA039,2,9,2000,17,May,21.33,5
16044,02OA039,2,9,2000,18,May,21.4,5
16045,02OA039,2,9,2000,19,May,21.52,5
16046,02OA039,2,9,2000,20,May,21.49,5
16047,02OA039,2,9,2000,21,May,21.57,5
16048,02OA039,2,9,2000,22,May,21.5,5
16049,02OA039,2,9,2000,23,May,21.44,5
16050,02OA039,2,9,2000,24,May,21.42,5
16051,02OA039,2,9,2000,25,May,21.43,5
16052,02OA039,2,9,2000,26,May,21.37,5
16053,02OA039,2,9,2000,27,May,21.39,5
16054,02OA039,2,9,2000,28,May,21.4,5
16055,02OA039,2,9,2000,29,May,21.35,5
16056,02OA039,2,9,2000,30,May,21.36,5
16057,02OA039,2,9,2000,31,May,21.34,5
19375,02OA039,2,9,2000,1,Jun,21.25,6
19376,02OA039,2,9,2000,2,Jun,21.24,6
19377,02OA039,2,9,2000,3,Jun,21.29,6
19378,02OA039,2,9,2000,4,Jun,21.24,6
19379,02OA039,2,9,2000,5,Jun,21.19,6
19380,02OA039,2,9,2000,6,Jun,21.21,6
19381,02OA039,2,9,2000,7,Jun,21.21,6
19382,02OA039,2,9,2000,8,Jun,21.14,6
19383,02OA039,2,9,2000,9,Jun,21.19,6
19384,02OA039,2,9,2000,10,Jun,21.16,6
19385,02OA039,2,9,2000,11,Jun,21.14,6
19386,02OA039,2,9,2000,12,Jun,21.21,6
19387,02OA039,2,9,2000,13,Jun,21.18,6
19388,02OA039,2,9,2000,14,Jun,21.17,6
19389,02OA039,2,9,2000,15,Jun,21.17,6
19390,02OA039,2,9,2000,16,Jun,21.16,6
19391,02OA039,2,9,2000,17,Jun,21.25,6
19392,02OA039,2,9,2000,18,Jun,21.23,6
19393,02OA039,2,9,2000,19,Jun,21.23,6
19394,02OA039,2,9,2000,20,Jun,21.25,6
19395,02OA039,2,9,2000,21,Jun,21.24,6
19396,02OA039,2,9,2000,22,Jun,21.33,6
